Country,City,AccentCity,Region,Population,Latitude,Longitude
lr,bessen place (1),Bessen Place (1),11,,6.25,-10.2833333
lr,bestman town,Bestman Town,10,,5.3166667,-8.9833333
lr,besugabli,Besugabli,11,,6.0938889,-9.8741667
lr,beta,Beta,11,,6.5183333,-9.2875
lr,betabli,Betabli,1,,6.5088889,-9.5997222
lr,bete,Bete,15,,6.8,-10.85
lr,bete,Bete,5,,7.7166667,-10.35
lr,beteke,Beteke,2,,4.8758333,-7.7919444
lr,betesu,Betesu,5,,8.1491667,-10.3858333
lr,beti town,Beti Town,2,,6.0775,-8.2711111
lr,beuase,Beuase,11,,6.2666667,-9.6833333
lr,bewahn,Bewahn,16,,4.6375,-7.8711111
lr,bewala,Bewala,1,,6.6333333,-9.7
lr,bewehn,Bewehn,11,,5.9666667,-9.9166667
lr,bex project camp 2,Bex Project Camp 2,12,,7.1338889,-11.0344444
lr,bexeley,Bexeley,11,,6,-10.0333333
lr,bey,Bey,2,,5.7,-8.2166667
lr,beyanta,Beyanta,15,,6.8272222,-10.6694444
lr,beyatle,Beyatle,9,,7.325,-8.7097222
lr,bezohn,Bezohn,11,,6.1488889,-9.5266667
lr,bhambo,Bhambo,12,,7.1666667,-11.3166667
lr,bheko,Bheko,12,,6.7833333,-11.1333333
lr,bho,Bho,17,,6.3588889,-10.5836111
lr,bhogbo,Bhogbo,12,,7,-11.2166667
lr,bia,Bia,2,,6.4430556,-8.5383333
lr,bia,Bia,9,,7.2566667,-8.4238889
lr,bia town,Bia Town,10,,5.5008333,-9.2361111
lr,biabla,Biabla,11,,5.9166667,-9.6166667
lr,biabli,Biabli,9,,6.6033333,-8.5402778
lr,biabo,Biabo,13,,4.775,-7.6761111
lr,biadatuo,Biadatuo,9,,6.9919444,-8.5977778
lr,biage,Biage,9,,7.1511111,-8.5758333
lr,biah number two,Biah Number Two,2,,6.4355556,-8.5830556
lr,biai,Biai,2,,6.1666667,-8.0688889
lr,biako,Biako,14,,6.45,-10.8333333
lr,biale,Biale,13,,4.6855556,-7.6625
lr,bian,Bian,17,,6.3347222,-10.6205556
lr,biata,Biata,11,,6.5166667,-9.4316667
lr,bie,Bie,11,,6.4833333,-9.5
lr,bie kende,Bie Kende,15,,6.7333333,-10.8666667
lr,bie town number 1,Bie Town Number 1,15,,6.8041667,-10.5711111
lr,bie town number 2,Bie Town Number 2,8,,6.7833333,-10.5666667
lr,bieboo,Bieboo,12,,7.1333333,-11.15
lr,biedeng,Biedeng,12,,7.2333333,-10.7666667
lr,biejaa number 2,Biejaa Number 2,15,,6.95,-10.7666667
lr,biekende,Biekende,12,,7.3275,-10.8641667
lr,bien,Bien,11,,6.45,-9.9666667
lr,bieta,Bieta,1,,6.7,-9.3333333
lr,bieta,Bieta,5,,7.8,-10.4666667
lr,big jay,Big Jay,13,,5.0611111,-7.9033333
lr,big joe town,Big Joe Town,11,,5.8975,-9.9780556
lr,big murray town,Big Murray Town,18,,5.7027778,-9.6663889
lr,big suehn,Big Suehn,16,,4.6716667,-8.1655556
lr,big town,Big Town,13,,4.3877778,-7.7152778
lr,big town,Big Town,16,,4.5369444,-8.0519444
lr,bigabli,Bigabli,11,,5.9841667,-9.7069444
lr,bii town,Bii Town,18,,6.3105556,-9.1769444
lr,bila,Bila,9,,7.28,-8.6002778
lr,bilakpo,Bilakpo,16,,4.6297222,-8.3188889
lr,bilikilai,Bilikilai,5,,7.6833333,-9.3833333
lr,bilkpomui,Bilkpomui,1,,7.0663889,-9.5363889
lr,biluwapa,Biluwapa,9,,6.0238889,-8.9527778
lr,bima,Bima,15,,6.5522222,-10.8858333
lr,bimmie,Bimmie,13,,4.5125,-7.7705556
lr,binga,Binga,9,,6.6897222,-9.1447222
lr,bingia,Bingia,1,,6.8791667,-10.3025
lr,binpey,Binpey,9,,7.0322222,-8.4688889
lr,binpie,Binpie,9,,7.0397222,-8.5280556
lr,binyata,Binyata,1,,7.0069444,-9.3241667
lr,bio,Bio,11,,5.95,-9.6833333
lr,biogba,Biogba,18,,5.5636111,-9.72
lr,biokobli,Biokobli,11,,6.2333333,-9.85
lr,biokuia,Biokuia,11,,5.6166667,-9.6333333
lr,biplay,Biplay,9,,6.9819444,-8.5536111
lr,biple,Biple,9,,6.94,-8.6563889
lr,bitiba,Bitiba,5,,8.245,-9.8375
lr,biubli,Biubli,11,,5.75,-9.6166667
lr,bizohn,Bizohn,2,,5.9647222,-8.0869444
lr,blabe,Blabe,9,,7.1591667,-8.5288889
lr,blabebli,Blabebli,11,,6.4333333,-9.5166667
lr,blabli,Blabli,11,,5.5333333,-9.6666667
lr,blabli,Blabli,18,,5.5602778,-9.5463889
lr,blackibli,Blackibli,11,,5.7091667,-9.7588889
lr,blackie,Blackie,11,,6.2,-10.2333333
lr,blackie,Blackie,14,,6.4833333,-10.7833333
lr,blackie,Blackie,1,,6.75,-9.5166667
lr,bladen,Bladen,1,,6.9333333,-10
lr,blagabli,Blagabli,18,,5.8186111,-9.6808333
lr,blagai,Blagai,15,,6.5627778,-10.8713889
lr,blahn,Blahn,9,,7.1102778,-8.9297222
lr,blaikoma,Blaikoma,1,,6.7166667,-10.0333333
lr,blair camp,Blair Camp,17,,6.6333333,-10.35
lr,blairbli,Blairbli,11,,6.0027778,-9.8063889
lr,blako,Blako,9,,6.8252778,-8.6633333
lr,blakuala,Blakuala,17,,6.7216667,-10.2213889
lr,blalabli,Blalabli,11,,5.8561111,-9.6961111
lr,blalomkate,Blalomkate,9,,6.9336111,-8.9236111
lr,blama gogo,Blama Gogo,15,,6.4833333,-10.8666667
lr,blamein,Blamein,9,,6.7827778,-8.9913889
lr,blamiyie,Blamiyie,1,,6.9188889,-9.4205556
lr,blamu,Blamu,1,,6.8369444,-9.8905556
lr,blapie,Blapie,9,,7.1988889,-8.5536111
lr,blarvhn,Blarvhn,11,,6.3166667,-9.9333333
lr,blaui,Blaui,9,,6.8833333,-9.1166667
lr,blavo,Blavo,15,,6.6394444,-10.8991667
lr,blawehn section,Blawehn Section,11,,6.1333333,-10.0833333
lr,blawehnbli,Blawehnbli,11,,6.1166667,-10.0833333
lr,blay town,Blay Town,18,,5.5783333,-9.5697222
lr,blaytoe,Blaytoe,18,,5.9591667,-9.1316667
lr,blazenke,Blazenke,10,,5.075,-8.7813889
lr,blazo farm,Blazo Farm,5,,7.5108333,-9.5183333
lr,blebe,Blebe,9,,7.3694444,-8.6291667
lr,blebli,Blebli,11,,6.0166667,-9.8833333
lr,blebo,Blebo,16,,4.7294444,-7.9516667
lr,bleeville,Bleeville,2,,6.1647222,-8.1386111
lr,bleewehn,Bleewehn,11,,5.7908333,-9.9736111
lr,blegbui,Blegbui,11,,6.0833333,-10.0666667
lr,bleje,Bleje,13,,4.3708333,-7.6155556
lr,blemiple,Blemiple,9,,6.9316667,-8.3333333
lr,bleng,Bleng,12,,7,-11.0333333
lr,bleohn town,Bleohn Town,2,,6.4669444,-8.6122222
lr,blesi,Blesi,11,,6.35,-9.6333333
lr,bleto,Bleto,10,,5.8247222,-9.0897222
lr,bleto,Bleto,9,,6.7686111,-8.865
lr,blevlavo,Blevlavo,9,,6.8,-8.7680556
lr,blewali,Blewali,9,,6.6508333,-8.4569444
lr,blie,Blie,11,,6.5786111,-9.1630556
lr,blipi,Blipi,9,,6.9980556,-8.3705556
lr,blo,Blo,10,,4.8666667,-8.3833333
lr,blodu,Blodu,11,,5.8833333,-9.95
lr,bloduwi,Bloduwi,9,,7.0061111,-8.4241667
lr,bloke,Bloke,13,,4.5333333,-7.65
lr,bloke (2),Bloke (2),13,,4.5166667,-7.65
lr,bloki,Bloki,16,,4.7769444,-8.2925
lr,blokoan,Blokoan,14,,6.75,-10.4
lr,blomba,Blomba,11,,5.5666667,-9.5833333
lr,blonda,Blonda,9,,6.6955556,-8.8344444
lr,bloniwehn,Bloniwehn,18,,5.3091667,-9.4397222
lr,blosabli,Blosabli,11,,5.9666667,-9.9833333
lr,bloso,Bloso,11,,6.0333333,-9.9666667
lr,blosobli,Blosobli,18,,5.6844444,-9.5755556
lr,blosobli,Blosobli,11,,5.8166667,-9.5666667
lr,bloua,Bloua,11,,5.8038889,-9.7058333
lr,blowhen sayon,Blowhen Sayon,18,,6.3325,-9.3802778
lr,blueh,Blueh,18,,6.0069444,-9.5563889
lr,bluin,Bluin,17,,6.5708333,-10.1180556
lr,blumtuo,Blumtuo,9,,6.8833333,-8.35
lr,blunekli,Blunekli,17,,6.25,-10.6166667
lr,blunga,Blunga,1,,6.9961111,-10.3841667
lr,bluyema,Bluyema,5,,7.7,-9.5666667
lr,blyden town,Blyden Town,14,,6.3666667,-10.6
lr,bo,Bo,10,,5.8388889,-8.8383333
lr,bo,Bo,18,,6.1180556,-9.3688889
lr,bo,Bo,12,,7.0105556,-11.3725
lr,bo (2),Bo (2),12,,7.1077778,-11.1897222
lr,bo danyuga,Bo Danyuga,11,,6.0833333,-9.3833333
lr,bo town,Bo Town,9,,7.1788889,-8.6213889
lr,boa,Boa,9,,7.0130556,-8.8069444
lr,boabli,Boabli,11,,5.6819444,-9.7230556
lr,boaclea,Boaclea,11,,6.1333333,-9.7166667
lr,boaka camp,Boaka Camp,4,,7.5833333,-10.6333333
lr,boakaita,Boakaita,1,,6.7588889,-10.1713889
lr,boanbli,Boanbli,11,,5.6166667,-9.7
lr,boata,Boata,17,,6.7,-10.2333333
lr,boata,Boata,1,,7.06,-9.3677778
lr,boawolohun,Boawolohun,5,,8.2055556,-10.1205556
lr,bob lee town,Bob Lee Town,11,,5.7,-9.75
lr,boba,Boba,17,,6.2,-10.3666667
lr,boba,Boba,12,,7.1833333,-11.1833333
lr,boba klebli,Boba Klebli,11,,6.1166667,-9.85
lr,bobao,Bobao,12,,6.9875,-11.3341667
lr,bobe,Bobe,9,,7.3683333,-8.605
lr,bobeh,Bobeh,15,,6.5,-10.8666667
lr,bobita,Bobita,5,,8.45,-9.7666667
lr,boblabli,Boblabli,11,,6.3347222,-9.5541667
lr,bobli,Bobli,11,,6.4,-9.8
lr,bobli,Bobli,1,,6.8313889,-9.4577778
lr,bobli,Bobli,9,,6.8691667,-8.5352778
lr,bobo,Bobo,18,,5.9558333,-9.6044444
lr,bobo granta,Bobo Granta,1,,6.75,-10.0333333
lr,bobople,Bobople,9,,6.9811111,-8.6619444
lr,bobota,Bobota,15,,6.7166667,-10.65
lr,bobuabli,Bobuabli,11,,6.2663889,-9.635
lr,bobwobli,Bobwobli,11,,6.0575,-9.6908333
lr,boda,Boda,11,,5.9711111,-10.1486111
lr,boda,Boda,5,,7.8841667,-9.7405556
lr,boda town,Boda Town,11,,5.9711111,-10.1472222
lr,bodia,Bodia,2,,6.2258333,-8.7255556
lr,bodia,Bodia,5,,7.2283333,-10.5038889
lr,bodje,Bodje,15,,6.6594444,-10.6927778
lr,bodota,Bodota,11,,6.0166667,-10.15
lr,bodowin,Bodowin,18,,5.9855556,-9.4366667
lr,bodu town,Bodu Town,2,,5.8261111,-8.3177778
lr,boduala,Boduala,1,,6.9211111,-10.3475
lr,boduto town,Boduto Town,2,,5.925,-8.2572222
lr,boe,Boe,5,,7.905,-9.5894444
lr,boegeezay town,Boegeezay Town,18,,6.1505556,-9.3227778
lr,boeyea,Boeyea,1,,6.9475,-9.9986111
lr,bogah,Bogah,11,,6.4666667,-9.8477778
lr,bogata,Bogata,11,,6.15,-9.9833333
lr,bogata,Bogata,17,,6.7538889,-10.2952778
lr,bogawia,Bogawia,11,,6.2333333,-9.6166667
lr,bogbo,Bogbo,12,,7.0225,-11.2263889
lr,bogbota,Bogbota,1,,7.1186111,-9.7802778
lr,bogbue,Bogbue,15,,6.8777778,-10.8958333
lr,bogenda,Bogenda,12,,7.1775,-11.0327778
lr,boggle town,Boggle Town,11,,6.1727778,-9.7452778
lr,bogibli,Bogibli,11,,6.15,-9.7166667
lr,bogise,Bogise,18,,6.1669444,-9.3433333
lr,bogota,Bogota,1,,6.8130556,-9.4016667
lr,bogu,Bogu,11,,6.1333333,-10.1166667
lr,bogula,Bogula,1,,6.6333333,-9.5166667
lr,boh,Boh,18,,6.0294444,-9.3936111
lr,bohaple,Bohaple,9,,6.9591667,-8.7908333
lr,bohkessah,Bohkessah,5,,7.9069444,-9.4602778
lr,bohmee,Bohmee,9,,6.9644444,-8.6688889
lr,bohngle,Bohngle,9,,6.8205556,-8.5475
lr,bohnwia,Bohnwia,9,,7.12,-8.5022222
lr,boiboimai,Boiboimai,5,,8.3069444,-9.87
lr,boieta,Boieta,1,,6.7666667,-9.7333333
lr,boilabli,Boilabli,11,,6.3166667,-9.5833333
lr,boima,Boima,1,,6.9166667,-10.2833333
lr,boinada,Boinada,1,,6.8333333,-9.85
lr,boingai,Boingai,11,,6.3,-9.65
lr,boinsema,Boinsema,11,,5.8166667,-9.9
lr,boinu,Boinu,5,,7.0333333,-10.5833333
lr,boinwehn,Boinwehn,15,,6.6058333,-10.8697222
lr,boisen,Boisen,12,,7.1533333,-11.2627778
lr,boizia,Boizia,2,,5.6886111,-7.8630556
lr,bojua,Bojua,11,,6.3,-9.55
lr,bokalazu,Bokalazu,5,,7.5208333,-9.8655556
lr,bokali,Bokali,10,,4.9833333,-8.6
lr,boke,Boke,11,,6.2166667,-10.1833333
lr,bokebli (1),Bokebli (1),11,,6.2113889,-10.2711111
lr,bokebli (2),Bokebli (2),11,,6.2166667,-10.2833333
lr,bokebli (3),Bokebli (3),11,,6.2,-10.2666667
lr,boketa,Boketa,17,,6.6833333,-10.2333333
lr,bokeza junction,Bokeza Junction,5,,7.8727778,-9.4838889
lr,bokle,BoklÈ,13,,4.7830556,-7.5647222
lr,bokoa,Bokoa,18,,5.5713889,-9.3711111
lr,bokobli,Bokobli,11,,5.97,-9.9258333
lr,bokohn,Bokohn,11,,6.2166667,-9.5333333
lr,bokta,Bokta,1,,6.6533333,-9.2980556
lr,bokumai,Bokumai,5,,8.3741667,-9.6897222
lr,bokundo,Bokundo,12,,6.9855556,-11.4030556
lr,bola,Bola,2,,6.1333333,-8.5566667
lr,bola,Bola,1,,6.6902778,-9.8858333
lr,bola,Bola,15,,6.9175,-10.8447222
lr,bola (1),Bola (1),15,,6.9538889,-10.8672222
lr,bola-ka,Bola-ka,2,,6.1116667,-8.1805556
lr,bolabli,Bolabli,11,,5.8666667,-9.6666667
lr,bolabo,Bolabo,13,,4.6213889,-7.6936111
lr,bolagoi,Bolagoi,5,,7.2133333,-10.3025
lr,bolahun,Bolahun,5,,8.2322222,-10.1605556
lr,bolala,Bolala,17,,6.5525,-10.2144444
lr,bolala,Bolala,1,,6.95,-10
lr,bolata,Bolata,9,,6.4375,-8.8736111
lr,bolayie,Bolayie,5,,7.1383333,-10.0955556
lr,bolduye,Bolduye,9,,6.9125,-8.4219444
lr,boledu,Boledu,1,,7.0397222,-9.9769444
lr,bolilo,Bolilo,5,,8.4591667,-10.1672222
lr,bolima,Bolima,5,,7.1994444,-10.2838889
lr,bolin,Bolin,11,,6.2666667,-9.95
lr,bolinia,Bolinia,12,,7.2666667,-11.15
lr,bolo,Bolo,1,,6.9333333,-10.0166667
lr,bolo town,Bolo Town,10,,5.1466667,-9.1266667
lr,bolobang,Bolobang,15,,6.5,-10.85
lr,bolobang,Bolobang,5,,8.45,-9.9833333
lr,bolohun,Bolohun,5,,7.625,-9.6908333
lr,bololahun,Bololahun,5,,8.3775,-10.1188889
lr,bolongolimai,Bolongolimai,5,,8.4891667,-9.6627778
lr,bolowhea,Bolowhea,18,,5.9366667,-9.3938889
lr,bolulu,Bolulu,13,,4.5183333,-7.76
lr,bomba,Bomba,5,,7.0833333,-10.6
lr,bombahun,Bombahun,12,,7.2672222,-11.1008333
lr,bombama,Bombama,15,,6.6636111,-10.7838889
lr,bombeja,Bombeja,12,,6.9666667,-11.2333333
lr,bombo,Bombo,12,,7.2302778,-11.2638889
lr,bombo junction,Bombo Junction,12,,7.2872222,-11.0983333
lr,bombobli,Bombobli,15,,6.6333333,-10.8833333
lr,bombohun,Bombohun,12,,7.0691667,-11.3719444
lr,bomboja,Bomboja,12,,6.6197222,-11.085
lr,bomboma (1),Bomboma (1),5,,7.0091667,-10.9475
lr,bombomai,Bombomai,5,,6.8833333,-10.5738889
lr,bombotown,Bombotown,12,,6.7580556,-11.3708333
lr,bomi,Bomi,12,,6.6655556,-11.1680556
lr,bomi hills,Bomi Hills,15,,6.8708333,-10.8172222
lr,bomlado,Bomlado,5,,8.5127778,-10.0861111
lr,bomo,Bomo,12,,7.1141667,-10.8663889
lr,bomo,Bomo,1,,7.1319444,-9.4063889
lr,bomo,Bomo,5,,7.2697222,-9.8555556
lr,bona,Bona,11,,5.8794444,-9.9063889
lr,bona,Bona,9,,7.5688889,-8.6744444
lr,bonabli,Bonabli,11,,6.3833333,-10.2333333
lr,bonadi,Bonadi,9,,7.0122222,-9.0719444
lr,bonaja,Bonaja,15,,6.55,-10.9666667
lr,bonakalai,Bonakalai,14,,6.4288889,-10.5841667
lr,bonako,Bonako,11,,6,-10.1833333
lr,bonapabli,Bonapabli,11,,6.2027778,-9.93
lr,bonazabli,Bonazabli,17,,6.6752778,-10.4175
lr,bondi,Bondi,9,,7.6852778,-8.6133333
lr,bondila,Bondila,12,,6.9708333,-11.1933333
lr,bondo town,Bondo Town,10,,5.3816667,-8.8219444
lr,bondokai town,Bondokai Town,5,,6.9208333,-10.6563889
lr,bondolahun,Bondolahun,5,,8.4127778,-10.0591667
lr,bondowalahun,Bondowalahun,5,,8.0955556,-10.2025
lr,bondowalahun no. 2,Bondowalahun No. 2,5,,8.0969444,-10.1963889
lr,bondowehn,Bondowehn,17,,6.2875,-10.4122222
lr,bondowehn vai town,Bondowehn Vai Town,17,,6.2833333,-10.4166667
lr,bondula,Bondula,14,,6.37,-10.6747222
lr,bone,Bone,11,,6.6,-9.2166667
lr,bonege,Bonege,9,,6.4777778,-8.8705556
lr,bong,Bong,13,,4.6913889,-7.6408333
lr,bong,Bong,11,,6.6180556,-9.1994444
lr,bong,Bong,1,,6.8016667,-10.3527778
lr,bonga,Bonga,15,,6.6,-10.95
lr,bongalo,Bongalo,1,,6.7,-9.7
lr,bongalu,Bongalu,18,,5.7780556,-9.2213889
lr,bongalu,Bongalu,11,,6.1,-9.9
lr,bongaplay,Bongaplay,9,,7.0111111,-8.3077778
lr,bongba,Bongba,5,,7.1491667,-10.6505556
lr,bonge,Bonge,1,,6.9733333,-9.5569444
lr,bongobli,Bongobli,11,,6.2827778,-9.5925
lr,bongoja,Bongoja,12,,6.8013889,-11.1452778
lr,bongoma,Bongoma,5,,8.0822222,-10.4752778
lr,bongowin,Bongowin,11,,6.4833333,-10.2
lr,bonguay,Bonguay,15,,6.5666667,-10.6
lr,bongwata,Bongwata,17,,6.7666667,-9.7833333
lr,bongwe,Bongwe,9,,6.8041667,-8.3958333
lr,boni,Boni,12,,6.8333333,-11.25
lr,boni town,Boni Town,10,,5.4702778,-9.0338889
lr,bonia,Bonia,1,,6.6705556,-9.6969444
lr,bonibli,Bonibli,11,,5.8333333,-9.5333333
lr,bonja,Bonja,15,,6.8355556,-10.7916667
lr,bonjebli,Bonjebli,15,,6.4888889,-10.8527778
lr,bonju,Bonju,1,,7.2841667,-9.3111111
lr,bonkalo,Bonkalo,11,,6.0158333,-9.9577778
lr,bonnie town,Bonnie Town,18,,5.8355556,-9.6047222
lr,bono,Bono,11,,6.05,-10.1333333
lr,bono town,Bono Town,15,,6.5613889,-10.7386111
lr,bonrite,Bonrite,14,,6.5166667,-10.7833333
lr,bonta,Bonta,1,,6.6511111,-9.2241667
lr,bonto,Bonto,15,,6.5666667,-10.85
lr,bontobli,Bontobli,11,,5.9,-9.55
lr,bonwehn,Bonwehn,11,,6.2444444,-9.9825
lr,bonwein,Bonwein,11,,6.0361111,-9.9722222
lr,bony,Bony,11,,6.4,-9.3166667
lr,boo town,Boo Town,1,,6.7441667,-9.2575
lr,boogly,Boogly,15,,6.5925,-10.6197222
lr,boojobli,Boojobli,11,,5.7666667,-9.8666667
lr,boola bosou,Boola Bosou,8,,6.6833333,-10.6833333
lr,booten,Booten,14,,6.7394444,-10.4386111
lr,bootria,Bootria,11,,5.9333333,-9.7166667
lr,bopa,Bopa,9,,7.4,-8.7
lr,bopolu,Bopolu,15,,6.9047222,-10.7636111
lr,bopolu,Bopolu,1,,6.9230556,-10.3488889
lr,bopolu,Bopolu,21,,7.0666667,-10.4875
lr,boregba,Boregba,11,,6.0208333,-10.1488889
lr,borgbawein,Borgbawein,11,,6.4069444,-9.7072222
lr,borobo,Borobo,13,,4.5833333,-7.7
lr,boryermah,Boryermah,1,,7.0008333,-9.8766667
lr,bosahn,Bosahn,11,,5.9666667,-9.6333333
lr,bosibli,Bosibli,11,,6.4666667,-9.55
lr,bosikobli,Bosikobli,11,,6.45,-9.55
lr,bosma town,Bosma Town,10,,5.4344444,-8.9841667
lr,bosua,Bosua,9,,7.2608333,-8.9238889
lr,boswahn,Boswahn,11,,6.0833333,-9.7833333
lr,bota,Bota,1,,6.6,-9.4166667
lr,botamba,Botamba,5,,8.3413889,-10.1236111
lr,botare,Botare,13,,4.95,-8.25
lr,botata,Botata,1,,6.6525,-9.3725
lr,botaveri,Botaveri,18,,6.0005556,-9.4055556
lr,botebli,Botebli,11,,6.1,-10.1666667
lr,botike,Botike,2,,5.2641667,-7.8147222
lr,botlu,Botlu,11,,6.2619444,-9.8775
lr,botohnwe,Botohnwe,9,,6.8358333,-8.5325
lr,botopo,Botopo,1,,7.2505556,-9.4638889
lr,botosu,Botosu,5,,8.2,-9.75
lr,botota,Botota,1,,6.8166667,-10.3666667
lr,botoye,Botoye,12,,7.25,-11.0333333
lr,botuzo,Botuzo,2,,5.8094444,-7.8797222
lr,bou,Bou,15,,6.65,-10.8425
lr,bou,Bou,1,,6.6666667,-9.5166667
lr,boubli,Boubli,11,,6.3666667,-9.5333333
lr,boubou,Boubou,10,,5.05,-8.3833333
lr,bouma,Bouma,12,,6.8858333,-11.3111111
lr,bouta,Bouta,11,,6.25,-9.7833333
lr,bowa town,Bowa Town,18,,5.8697222,-9.3438889
lr,bowakam,Bowakam,11,,6.4275,-9.2730556
lr,bowama,Bowama,11,,6.2861111,-9.7922222
lr,bowane,Bowane,2,,6.0958333,-8.135
lr,bowata,Bowata,11,,6.2366667,-10.0288889
lr,bowebli,Bowebli,11,,6,-9.9
lr,bowehn,Bowehn,11,,5.95,-9.6166667
lr,bowetlo,Bowetlo,11,,6.4647222,-10.1627778
lr,bowibli,Bowibli,11,,5.9344444,-9.745
lr,bowila,Bowila,12,,6.7819444,-11.2761111
lr,bowin,Bowin,17,,6.1897222,-10.4313889
lr,bowoima,Bowoima,12,,6.9666667,-11.3833333
lr,boy,Boy,2,,5.75,-8.4833333
lr,boya,Boya,5,,8.2730556,-10.31
lr,boyah,Boyah,18,,5.8752778,-9.6041667
lr,boye,Boye,11,,6.0144444,-10.0975
lr,boye town,Boye Town,11,,6.4,-9.8666667
lr,boyee town,Boyee Town,10,,5.2352778,-8.8780556
lr,boyi,Boyi,9,,7.0833333,-9.0666667
lr,boyokole,Boyokole,1,,7.05,-10
lr,boysen,Boysen,11,,5.5333333,-9.65
lr,boyubli,Boyubli,11,,5.85,-9.9166667
lr,bozohnbli,Bozohnbli,11,,5.9166667,-9.5833333
lr,brevia,Brevia,9,,6.5647222,-8.9947222
lr,brewersville,Brewersville,14,,6.4233333,-10.7838889
lr,bright farm (1),Bright Farm (1),17,,6.5041667,-10.3488889
lr,bright farm (2),Bright Farm (2),17,,6.5086111,-10.3316667
lr,brogui,Brogui,9,,6.5961111,-9.0055556
lr,broko,Broko,18,,5.5338889,-9.4172222
lr,brooks-ta,Brooks-ta,1,,6.8383333,-10.0319444
lr,brown town,Brown Town,17,,6.2763889,-10.3644444
lr,brown town,Brown Town,14,,6.5166667,-10.8
lr,brown town,Brown Town,1,,7.0363889,-9.58
lr,brownbli,Brownbli,11,,5.9461111,-9.9972222
lr,browns farm,Browns Farm,15,,6.7344444,-10.8636111
lr,brubaka,Brubaka,10,,4.9980556,-8.8883333
lr,bua,Bua,5,,8.3166667,-10.25
lr,buaa,Buaa,9,,7.0833333,-8.9277778
lr,buabli,Buabli,18,,5.5272222,-9.5916667
lr,buabli,Buabli,11,,6,-9.9333333
lr,buabo,Buabo,2,,5.9244444,-7.7277778
lr,buai,Buai,9,,6.8644444,-8.955
lr,buaita,Buaita,9,,7.0155556,-8.8844444
lr,buani,Buani,11,,6.1833333,-9.8333333
lr,buapie,Buapie,9,,7.3266667,-8.6341667
lr,buatu,Buatu,2,,6.0505556,-8.8486111
lr,buba town,Buba Town,14,,6.5072222,-10.7536111
lr,bubli,Bubli,11,,6.0666667,-9.8666667
lr,bubon,Bubon,17,,6.2819444,-10.5636111
lr,buchanan,Buchanan,11,25864,5.8808333,-10.0466667
lr,buchanan camp,Buchanan Camp,17,,6.6,-10.2833333
lr,budi,Budi,16,,5.0722222,-8.375
lr,budu,Budu,11,,6.3330556,-9.9238889
lr,buduen town,Buduen Town,18,,5.9844444,-9.2827778
lr,buduta,Buduta,17,,6.5388889,-10.105
lr,bue,Bue,11,,6.0333333,-10.1166667
lr,bueple,Bueple,9,,7.25,-8.5833333
lr,bugbe,Bugbe,15,,6.9066667,-10.8786111
lr,buhe,Buhe,12,,7.2030556,-11.2477778
lr,buiela,Buiela,17,,6.6833333,-10.0513889
lr,buil town,Buil Town,11,,6.2,-10.2833333
lr,bukehn,Bukehn,16,,4.7005556,-8.1613889
lr,bukopo,Bukopo,10,,4.8833333,-8.3333333
lr,bulabeg,Bulabeg,15,,6.5,-10.8333333
lr,bulata,Bulata,15,,6.7166667,-10.6333333
lr,buleya,Buleya,9,,7.0844444,-8.4569444
lr,bulu,Bulu,13,,4.3666667,-7.65
lr,bulu,Bulu,12,,6.7416667,-11.2027778
lr,buluga,Buluga,5,,7.1713889,-10.0005556
lr,buluma,Buluma,12,,6.7308333,-11.1858333
lr,buma,Buma,11,,6.1166667,-10.05
lr,bunabo,Bunabo,5,,8.0461111,-10.5066667
lr,bunai,Bunai,1,,7.05,-9.3166667
lr,bunbi,Bunbi,17,,6.3230556,-10.5783333
lr,bundiakoa,Bundiakoa,12,,7.1958333,-10.9091667
lr,bundimba,Bundimba,5,,8.0377778,-10.5497222
lr,bunio,Bunio,2,,6.1205556,-8.1430556
lr,buokrbh,Buokrbh,10,,4.9980556,-8.8875
lr,bushrod,Bushrod,14,,6.35,-10.7833333
lr,busu,Busu,5,,8.2644444,-9.6255556
lr,butadeputah,Butadeputah,9,,7.0536111,-8.3194444
lr,butaw,Butaw,10,,5.0941667,-9.1497222
lr,butawu,Butawu,10,,5.1875,-9.0444444
lr,butlo,Butlo,9,,6.8275,-8.3427778
lr,butubli,Butubli,11,,6.6,-9.25
lr,buzi quarters,Buzi Quarters,14,,6.5,-10.65
lr,buzohn,Buzohn,9,,6.6422222,-8.4872222
lr,bwabli,Bwabli,11,,6.0333333,-10.2166667
lr,bwahese,Bwahese,11,,6.1,-9.7166667
lr,bwamabli,Bwamabli,11,,6.2727778,-9.8319444
lr,bweayato,Bweayato,17,,6.4666667,-10.4333333
lr,bwebwebli,Bwebwebli,11,,6.2666667,-9.7666667
lr,bwenibli,Bwenibli,11,,6.1333333,-8.7
lr,bwiata,Bwiata,17,,6.5263889,-9.9880556
lr,bwo camp,Bwo Camp,1,,6.75,-9.4
lr,bwota,Bwota,11,,6.4833333,-9.4166667
lr,cahjie,Cahjie,9,,6.7036111,-9.0547222
lr,caine farm,Caine Farm,14,,6.3333333,-10.65
lr,caldwell,Caldwell,14,,6.3922222,-10.7341667
lr,camenga,Camenga,17,,6.5038889,-10.3311111
lr,camp alpha,Camp Alpha,5,,7.6280556,-10.7675
